time,symbol,field,value
2023-01-20 20:58:00+00:00,AOS,Close,59.0499992371
2023-01-20 20:59:00+00:00,AOS,Close,59.1399993896
2023-01-20 21:00:00+00:00,AOS,Close,59.1500015259
2023-01-20 14:30:00+00:00,AOS,High,58.8899993896
2023-01-20 14:31:00+00:00,AOS,High,58.3941001892
2023-01-20 14:32:00+00:00,AOS,High,58.5600013733
2023-01-20 14:33:00+00:00,AOS,High,58.1800003052
2023-01-20 14:34:00+00:00,AOS,High,58.1450004578
2023-01-20 14:35:00+00:00,AOS,High,58.1800003052
2023-01-20 14:36:00+00:00,AOS,High,58.0950012207
2023-01-20 14:39:00+00:00,AOS,High,58.0900001526
2023-01-20 14:40:00+00:00,AOS,High,58.1100006104
2023-01-20 14:41:00+00:00,AOS,High,58.0400009155
2023-01-20 14:42:00+00:00,AOS,High,57.9799995422
2023-01-20 14:43:00+00:00,AOS,High,57.9749984741
2023-01-20 14:44:00+00:00,AOS,High,57.9199981689
2023-01-20 14:45:00+00:00,AOS,High,57.7999992371
2023-01-20 14:46:00+00:00,AOS,High,57.7700004578
2023-01-20 14:47:00+00:00,AOS,High,57.6500015259
2023-01-20 14:48:00+00:00,AOS,High,57.6049995422
2023-01-20 14:49:00+00:00,AOS,High,57.6500015259
2023-01-20 14:51:00+00:00,AOS,High,57.7099990845
2023-01-20 14:52:00+00:00,AOS,High,57.6699981689
2023-01-20 14:53:00+00:00,AOS,High,57.5999984741
2023-01-20 14:54:00+00:00,AOS,High,57.5699996948
2023-01-20 14:55:00+00:00,AOS,High,57.5400009155
2023-01-20 14:56:00+00:00,AOS,High,57.5900001526
2023-01-20 14:57:00+00:00,AOS,High,57.6699981689
2023-01-20 14:58:00+00:00,AOS,High,57.5999984741
2023-01-20 14:59:00+00:00,AOS,High,57.5999984741
2023-01-20 15:00:00+00:00,AOS,High,57.7000007629
2023-01-20 15:01:00+00:00,AOS,High,57.7599983215
2023-01-20 15:02:00+00:00,AOS,High,57.8699989319
2023-01-20 15:04:00+00:00,AOS,High,57.8899993896
2023-01-20 15:05:00+00:00,AOS,High,57.9350013733
2023-01-20 15:07:00+00:00,AOS,High,58.1599998474
2023-01-20 15:08:00+00:00,AOS,High,58.3100013733
2023-01-20 15:10:00+00:00,AOS,High,58.3100013733
2023-01-20 15:11:00+00:00,AOS,High,58.2999992371
