time,symbol,field,value
2023-01-20 18:03:00+00:00,ABBV,Close,147.7315063477
2023-01-20 18:04:00+00:00,ABBV,Close,147.6600952148
2023-01-20 18:05:00+00:00,ABBV,Close,147.6349945068
2023-01-20 18:06:00+00:00,ABBV,Close,147.6300048828
2023-01-20 18:07:00+00:00,ABBV,Close,147.5
2023-01-20 18:08:00+00:00,ABBV,Close,147.5599975586
2023-01-20 18:09:00+00:00,ABBV,Close,147.5899963379
2023-01-20 18:10:00+00:00,ABBV,Close,147.5252075195
2023-01-20 18:11:00+00:00,ABBV,Close,147.5099945068
2023-01-20 18:12:00+00:00,ABBV,Close,147.5700073242
2023-01-20 18:13:00+00:00,ABBV,Close,147.5899963379
2023-01-20 18:14:00+00:00,ABBV,Close,147.6661987305
2023-01-20 18:15:00+00:00,ABBV,Close,147.7250061035
2023-01-20 18:16:00+00:00,ABBV,Close,147.8049926758
2023-01-20 18:17:00+00:00,ABBV,Close,147.7749938965
2023-01-20 18:18:00+00:00,ABBV,Close,147.7749938965
2023-01-20 18:19:00+00:00,ABBV,Close,147.6699981689
2023-01-20 18:20:00+00:00,ABBV,Close,147.6799926758
2023-01-20 18:21:00+00:00,ABBV,Close,147.7299957275
2023-01-20 18:22:00+00:00,ABBV,Close,147.6885070801
2023-01-20 18:23:00+00:00,ABBV,Close,147.6300048828
2023-01-20 18:24:00+00:00,ABBV,Close,147.5899963379
2023-01-20 18:25:00+00:00,ABBV,Close,147.5950012207
2023-01-20 18:26:00+00:00,ABBV,Close,147.6499938965
2023-01-20 18:27:00+00:00,ABBV,Close,147.7138061523
2023-01-20 18:28:00+00:00,ABBV,Close,147.8500061035
2023-01-20 18:29:00+00:00,ABBV,Close,147.8300018311
2023-01-20 18:30:00+00:00,ABBV,Close,147.8249969482
2023-01-20 18:31:00+00:00,ABBV,Close,147.8099975586
2023-01-20 18:32:00+00:00,ABBV,Close,147.8300018311
2023-01-20 18:33:00+00:00,ABBV,Close,147.8200073242
2023-01-20 18:34:00+00:00,ABBV,Close,147.8099975586
2023-01-20 18:35:00+00:00,ABBV,Close,147.8200073242
2023-01-20 18:36:00+00:00,ABBV,Close,147.8500061035
2023-01-20 18:37:00+00:00,ABBV,Close,148.0
2023-01-20 18:38:00+00:00,ABBV,Close,147.9499969482
2023-01-20 18:39:00+00:00,ABBV,Close,147.8500061035
2023-01-20 18:40:00+00:00,ABBV,Close,147.9199981689
2023-01-20 18:41:00+00:00,ABBV,Close,147.9799957275
2023-01-20 18:42:00+00:00,ABBV,Close,147.9900054932
2023-01-20 18:43:00+00:00,ABBV,Close,148.0
2023-01-20 18:44:00+00:00,ABBV,Close,147.9400024414
2023-01-20 18:45:00+00:00,ABBV,Close,147.9349975586
2023-01-20 18:46:00+00:00,ABBV,Close,147.8950042725
2023-01-20 18:47:00+00:00,ABBV,Close,147.8500061035
2023-01-20 18:48:00+00:00,ABBV,Close,147.8600006104
2023-01-20 18:49:00+00:00,ABBV,Close,148.0086975098
2023-01-20 18:50:00+00:00,ABBV,Close,148.0899963379
2023-01-20 18:51:00+00:00,ABBV,Close,148.0149993896
2023-01-20 18:52:00+00:00,ABBV,Close,147.9799957275
2023-01-20 18:53:00+00:00,ABBV,Close,147.9299926758
2023-01-20 18:54:00+00:00,ABBV,Close,147.8650054932
2023-01-20 18:55:00+00:00,ABBV,Close,147.7799987793
2023-01-20 18:56:00+00:00,ABBV,Close,147.8500061035
2023-01-20 18:57:00+00:00,ABBV,Close,147.9100036621
2023-01-20 18:58:00+00:00,ABBV,Close,147.9299926758
2023-01-20 18:59:00+00:00,ABBV,Close,148.0599975586
2023-01-20 19:00:00+00:00,ABBV,Close,148.0299987793
2023-01-20 19:01:00+00:00,ABBV,Close,148.0350036621
2023-01-20 19:02:00+00:00,ABBV,Close,148.0200042725
2023-01-20 19:03:00+00:00,ABBV,Close,147.9400024414
2023-01-20 19:04:00+00:00,ABBV,Close,147.9199981689
2023-01-20 19:05:00+00:00,ABBV,Close,147.9850006104
2023-01-20 19:06:00+00:00,ABBV,Close,148.0500030518
2023-01-20 19:07:00+00:00,ABBV,Close,148.0399932861
2023-01-20 19:08:00+00:00,ABBV,Close,148.0800018311
2023-01-20 19:09:00+00:00,ABBV,Close,148.0800018311
2023-01-20 19:10:00+00:00,ABBV,Close,148.1649932861
2023-01-20 19:11:00+00:00,ABBV,Close,148.1699981689
2023-01-20 19:12:00+00:00,ABBV,Close,148.1100006104
2023-01-20 19:13:00+00:00,ABBV,Close,148.0749969482
2023-01-20 19:14:00+00:00,ABBV,Close,148.0850067139
2023-01-20 19:15:00+00:00,ABBV,Close,148.1900024414
2023-01-20 19:16:00+00:00,ABBV,Close,148.1300048828
2023-01-20 19:17:00+00:00,ABBV,Close,148.1699981689
2023-01-20 19:18:00+00:00,ABBV,Close,148.1199951172
2023-01-20 19:19:00+00:00,ABBV,Close,148.1300048828
2023-01-20 19:20:00+00:00,ABBV,Close,148.0899963379
2023-01-20 19:21:00+00:00,ABBV,Close,148.0800018311
2023-01-20 19:22:00+00:00,ABBV,Close,148.1900024414
2023-01-20 19:23:00+00:00,ABBV,Close,148.2299957275
2023-01-20 19:24:00+00:00,ABBV,Close,148.2799987793
2023-01-20 19:25:00+00:00,ABBV,Close,148.2400054932
2023-01-20 19:26:00+00:00,ABBV,Close,148.1549987793
2023-01-20 19:27:00+00:00,ABBV,Close,148.2299957275
2023-01-20 19:28:00+00:00,ABBV,Close,148.2200012207
