time,symbol,field,value
2023-01-20 14:39:00+00:00,ABT,High,112.3000030518
2023-01-20 14:40:00+00:00,ABT,High,112.3700027466
2023-01-20 14:41:00+00:00,ABT,High,112.3099975586
2023-01-20 14:42:00+00:00,ABT,High,112.3899993896
2023-01-20 14:43:00+00:00,ABT,High,112.5199966431
2023-01-20 14:44:00+00:00,ABT,High,112.4400024414
2023-01-20 14:45:00+00:00,ABT,High,112.3109970093
2023-01-20 14:46:00+00:00,ABT,High,112.3000030518
2023-01-20 14:47:00+00:00,ABT,High,112.2399978638
2023-01-20 14:48:00+00:00,ABT,High,112.25
2023-01-20 14:49:00+00:00,ABT,High,112.2200012207
2023-01-20 14:50:00+00:00,ABT,High,112.1399993896
2023-01-20 14:51:00+00:00,ABT,High,112.1299972534
2023-01-20 14:52:00+00:00,ABT,High,112.1200027466
2023-01-20 14:53:00+00:00,ABT,High,111.9499969482
2023-01-20 14:54:00+00:00,ABT,High,111.8700027466
2023-01-20 14:55:00+00:00,ABT,High,111.7600021362
2023-01-20 14:56:00+00:00,ABT,High,111.9300003052
2023-01-20 14:57:00+00:00,ABT,High,111.9800033569
2023-01-20 14:58:00+00:00,ABT,High,111.9800033569
2023-01-20 14:59:00+00:00,ABT,High,111.9000015259
2023-01-20 15:00:00+00:00,ABT,High,111.8300018311
2023-01-20 15:01:00+00:00,ABT,High,111.8499984741
2023-01-20 15:02:00+00:00,ABT,High,111.8700027466
2023-01-20 15:03:00+00:00,ABT,High,111.8499984741
2023-01-20 15:04:00+00:00,ABT,High,111.8499984741
2023-01-20 15:05:00+00:00,ABT,High,111.9749984741
2023-01-20 15:06:00+00:00,ABT,High,112.0599975586
2023-01-20 15:07:00+00:00,ABT,High,112.0800018311
2023-01-20 15:08:00+00:00,ABT,High,112.151802063
2023-01-20 15:09:00+00:00,ABT,High,112.1299972534
2023-01-20 15:10:00+00:00,ABT,High,112.2089996338
2023-01-20 15:11:00+00:00,ABT,High,112.1399993896
2023-01-20 15:12:00+00:00,ABT,High,112.2699966431
2023-01-20 15:13:00+00:00,ABT,High,112.2900009155
2023-01-20 15:14:00+00:00,ABT,High,112.25
2023-01-20 15:15:00+00:00,ABT,High,112.1699981689
2023-01-20 15:16:00+00:00,ABT,High,112.1200027466
2023-01-20 15:17:00+00:00,ABT,High,112.0999984741
2023-01-20 15:18:00+00:00,ABT,High,112.0324020386
2023-01-20 15:19:00+00:00,ABT,High,112.0699996948
2023-01-20 15:20:00+00:00,ABT,High,112.0800018311
2023-01-20 15:21:00+00:00,ABT,High,112.1800003052
2023-01-20 15:22:00+00:00,ABT,High,112.2750015259
2023-01-20 15:23:00+00:00,ABT,High,112.2850036621
2023-01-20 15:24:00+00:00,ABT,High,112.2600021362
2023-01-20 15:25:00+00:00,ABT,High,112.2389984131
2023-01-20 15:26:00+00:00,ABT,High,112.2450027466
2023-01-20 15:27:00+00:00,ABT,High,112.2900009155
2023-01-20 15:28:00+00:00,ABT,High,112.3499984741
2023-01-20 15:29:00+00:00,ABT,High,112.3899993896
2023-01-20 15:30:00+00:00,ABT,High,112.3899993896
2023-01-20 15:31:00+00:00,ABT,High,112.3099975586
