time,symbol,field,value
2023-01-20 20:07:00+00:00,ACN,Close,279.7349853516
2023-01-20 20:08:00+00:00,ACN,Close,279.6799926758
2023-01-20 20:09:00+00:00,ACN,Close,279.7340087891
2023-01-20 20:10:00+00:00,ACN,Close,279.7099914551
2023-01-20 20:11:00+00:00,ACN,Close,279.8070068359
2023-01-20 20:12:00+00:00,ACN,Close,279.7799987793
2023-01-20 20:13:00+00:00,ACN,Close,279.799987793
2023-01-20 20:14:00+00:00,ACN,Close,279.8699951172
2023-01-20 20:15:00+00:00,ACN,Close,280.0899963379
2023-01-20 20:16:00+00:00,ACN,Close,280.125
2023-01-20 20:17:00+00:00,ACN,Close,279.950012207
2023-01-20 20:18:00+00:00,ACN,Close,279.9100036621
2023-01-20 20:19:00+00:00,ACN,Close,279.8599853516
2023-01-20 20:20:00+00:00,ACN,Close,279.7300109863
2023-01-20 20:21:00+00:00,ACN,Close,279.6499938965
2023-01-20 20:22:00+00:00,ACN,Close,279.5700073242
2023-01-20 20:23:00+00:00,ACN,Close,279.2699890137
2023-01-20 20:24:00+00:00,ACN,Close,279.3900146484
2023-01-20 20:25:00+00:00,ACN,Close,279.4899902344
2023-01-20 20:26:00+00:00,ACN,Close,279.4450073242
2023-01-20 20:27:00+00:00,ACN,Close,279.4200134277
2023-01-20 20:28:00+00:00,ACN,Close,279.700012207
2023-01-20 20:29:00+00:00,ACN,Close,279.5199890137
2023-01-20 20:30:00+00:00,ACN,Close,279.549987793
2023-01-20 20:31:00+00:00,ACN,Close,279.4649963379
2023-01-20 20:32:00+00:00,ACN,Close,279.700012207
2023-01-20 20:33:00+00:00,ACN,Close,279.6700134277
2023-01-20 20:34:00+00:00,ACN,Close,279.3099975586
2023-01-20 20:35:00+00:00,ACN,Close,279.200012207
2023-01-20 20:36:00+00:00,ACN,Close,279.1400146484
2023-01-20 20:37:00+00:00,ACN,Close,279.2799987793
2023-01-20 20:38:00+00:00,ACN,Close,279.4100036621
2023-01-20 20:39:00+00:00,ACN,Close,279.2399902344
2023-01-20 20:40:00+00:00,ACN,Close,279.1099853516
2023-01-20 20:41:00+00:00,ACN,Close,279.2399902344
2023-01-20 20:42:00+00:00,ACN,Close,279.3450012207
2023-01-20 20:43:00+00:00,ACN,Close,279.2749938965
2023-01-20 20:44:00+00:00,ACN,Close,279.4849853516
2023-01-20 20:45:00+00:00,ACN,Close,279.3699951172
2023-01-20 20:46:00+00:00,ACN,Close,279.3900146484
2023-01-20 20:47:00+00:00,ACN,Close,279.549987793
2023-01-20 20:48:00+00:00,ACN,Close,279.6700134277
2023-01-20 20:49:00+00:00,ACN,Close,279.7600097656
2023-01-20 20:50:00+00:00,ACN,Close,280.0299987793
2023-01-20 20:51:00+00:00,ACN,Close,279.7950134277
2023-01-20 20:52:00+00:00,ACN,Close,280.049987793
2023-01-20 20:53:00+00:00,ACN,Close,280.4700012207
2023-01-20 20:54:00+00:00,ACN,Close,280.8299865723
2023-01-20 20:55:00+00:00,ACN,Close,280.2799987793
2023-01-20 20:56:00+00:00,ACN,Close,280.2900085449
2023-01-20 20:57:00+00:00,ACN,Close,280.4100036621
2023-01-20 20:58:00+00:00,ACN,Close,280.1400146484
2023-01-20 20:59:00+00:00,ACN,Close,280.3200073242
2023-01-20 21:00:00+00:00,ACN,Close,280.4700012207
2023-01-20 14:30:00+00:00,ACN,High,275.0
2023-01-20 14:31:00+00:00,ACN,High,275.0
2023-01-20 14:32:00+00:00,ACN,High,274.4750061035
2023-01-20 14:33:00+00:00,ACN,High,274.1300048828
2023-01-20 14:34:00+00:00,ACN,High,273.7049865723
2023-01-20 14:35:00+00:00,ACN,High,273.9899902344
2023-01-20 14:36:00+00:00,ACN,High,273.5799865723
2023-01-20 14:37:00+00:00,ACN,High,273.3599853516
2023-01-20 14:38:00+00:00,ACN,High,273.9899902344
2023-01-20 14:39:00+00:00,ACN,High,274.1600036621
2023-01-20 14:40:00+00:00,ACN,High,273.8299865723
2023-01-20 14:41:00+00:00,ACN,High,273.9450073242
2023-01-20 14:42:00+00:00,ACN,High,274.0199890137
2023-01-20 14:43:00+00:00,ACN,High,274.1799926758
2023-01-20 14:44:00+00:00,ACN,High,274.1350097656
2023-01-20 14:45:00+00:00,ACN,High,274.2399902344
2023-01-20 14:46:00+00:00,ACN,High,273.8456115723
2023-01-20 14:47:00+00:00,ACN,High,274.0
2023-01-20 14:48:00+00:00,ACN,High,274.1799926758
2023-01-20 14:49:00+00:00,ACN,High,273.9700012207
2023-01-20 14:50:00+00:00,ACN,High,273.9049987793
2023-01-20 14:51:00+00:00,ACN,High,274.0799865723
2023-01-20 14:52:00+00:00,ACN,High,274.4800109863
2023-01-20 14:53:00+00:00,ACN,High,274.1849975586
2023-01-20 14:54:00+00:00,ACN,High,273.9299926758
2023-01-20 14:55:00+00:00,ACN,High,273.7474060059
2023-01-20 14:56:00+00:00,ACN,High,273.729888916
2023-01-20 14:57:00+00:00,ACN,High,273.8200073242
2023-01-20 14:58:00+00:00,ACN,High,273.9100036621
2023-01-20 14:59:00+00:00,ACN,High,273.4800109863
2023-01-20 15:00:00+00:00,ACN,High,273.4700012207
2023-01-20 15:01:00+00:00,ACN,High,273.3099975586
2023-01-20 15:02:00+00:00,ACN,High,273.8200073242
2023-01-20 15:03:00+00:00,ACN,High,274.0
2023-01-20 15:04:00+00:00,ACN,High,273.9100036621
2023-01-20 15:05:00+00:00,ACN,High,274.3649902344
2023-01-20 15:06:00+00:00,ACN,High,274.450012207
2023-01-20 15:07:00+00:00,ACN,High,274.5599975586
2023-01-20 15:08:00+00:00,ACN,High,274.7600097656
2023-01-20 15:09:00+00:00,ACN,High,274.7099914551
2023-01-20 15:10:00+00:00,ACN,High,274.8500061035
2023-01-20 15:11:00+00:00,ACN,High,274.8985900879
2023-01-20 15:12:00+00:00,ACN,High,274.8999938965
2023-01-20 15:13:00+00:00,ACN,High,274.9100036621
2023-01-20 15:14:00+00:00,ACN,High,274.950012207
2023-01-20 15:15:00+00:00,ACN,High,274.7550048828
2023-01-20 15:16:00+00:00,ACN,High,274.7900085449
2023-01-20 15:17:00+00:00,ACN,High,274.8399963379
2023-01-20 15:18:00+00:00,ACN,High,274.6610107422
2023-01-20 15:19:00+00:00,ACN,High,274.5400085449
2023-01-20 15:20:00+00:00,ACN,High,274.4700012207
2023-01-20 15:21:00+00:00,ACN,High,274.5199890137
2023-01-20 15:22:00+00:00,ACN,High,274.8599853516
2023-01-20 15:23:00+00:00,ACN,High,274.6400146484
2023-01-20 15:24:00+00:00,ACN,High,274.5899963379
2023-01-20 15:25:00+00:00,ACN,High,274.6499938965
2023-01-20 15:26:00+00:00,ACN,High,274.7200012207
2023-01-20 15:27:00+00:00,ACN,High,275.2399902344
2023-01-20 15:28:00+00:00,ACN,High,275.3800048828
2023-01-20 15:29:00+00:00,ACN,High,275.4949951172
2023-01-20 15:30:00+00:00,ACN,High,275.6199951172
2023-01-20 15:31:00+00:00,ACN,High,275.5
2023-01-20 15:32:00+00:00,ACN,High,275.6000061035
2023-01-20 15:33:00+00:00,ACN,High,275.7598876953
2023-01-20 15:34:00+00:00,ACN,High,275.6099853516
2023-01-20 15:35:00+00:00,ACN,High,275.2699890137
